,wind_code,sec_name,ar_by_buyer_name,ar_buyer_standard,ar_buyer_subid,cus_name,cus_name_standard,cus_name_subid,ar_buyer_region,cus_region,match_score
242628,002625.SZ,光启技术,柳州延锋江森座椅有限公司,柳州延锋江森座椅有限公司,7,柳州延锋江森座椅有限公司,柳州延锋江森座椅有限公司,4,柳州,柳州,100
242636,002625.SZ,光启技术,江西江铃李尔内饰系统有限公司,江西江铃李尔内饰系统有限公司,8,江西江铃李尔内饰系统有限公司,江西江铃李尔内饰系统有限公司,5,江西,江西,100
242644,002625.SZ,光启技术,沈阳金杯江森自控汽车内饰件有限公司,沈阳金杯江森自控汽车内饰件有限公司,9,沈阳金杯江森自控汽车内饰件有限公司,沈阳金杯江森自控汽车内饰件有限公司,6,沈阳,沈阳,100
242652,002625.SZ,光启技术,烟台延锋江森座椅有限责任公司,烟台延锋江森座椅有限责任公司,10,烟台延锋江森座椅有限责任公司,烟台延锋江森座椅有限责任公司,7,烟台,烟台,100
244151,002629.SZ,仁智股份,中石化西南石油工程有限公司四川钻,中石化西南石油工程有限公司四川钻,19,中石化西南石油工程有限公司四川钻井分公司,中石化西南石油工程有限公司四川钻井分公司,8,四川,四川,100
244169,002629.SZ,仁智股份,中石化西南石油工程有限公司四川钻井分公司,中石化西南石油工程有限公司四川钻井分公司,20,中石化西南石油工程有限公司四川钻井分公司,中石化西南石油工程有限公司四川钻井分公司,8,四川,四川,100
244242,002629.SZ,仁智股份,中石化西南石油工程有限公司重庆钻井分公司,中石化西南石油工程有限公司重庆钻井分公司,24,中石化西南石油工程有限公司重庆钻井分公司,中石化西南石油工程有限公司重庆钻井分公司,9,重庆,重庆,100
244335,002629.SZ,仁智股份,德州协诚化工有限公司,德州协诚化工有限公司,29,德州协诚化工有限公司,德州协诚化工有限公司,12,德州,德州,100
244355,002629.SZ,仁智股份,成都龙星天然气有限责任公司,成都龙星天然气有限责任公司,30,成都龙星天然气有限责任公司,成都龙星天然气有限责任公司,14,成都,成都,100
244527,002630.SZ,华西能源,攀枝花旺能环保能源有限公司,攀枝花旺能环保能源有限公司,23,攀枝花旺能环保能源有限公司,攀枝花旺能环保能源有限公司,4,攀枝花,攀枝花,100
244784,002631.SZ,德尔未来,深圳市浩展装饰材料有限公司,深圳市浩展装饰材料有限公司,16,深圳市皓展装饰材料有限公司,深圳市皓展装饰材料有限公司,11,深圳,深圳,92
244797,002631.SZ,德尔未来,深圳市皓展装饰材料有限公司,深圳市皓展装饰材料有限公司,17,深圳市皓展装饰材料有限公司,深圳市皓展装饰材料有限公司,11,深圳,深圳,100
244875,002633.SZ,申科股份,上海电气电站设备有限公司,上海电气电站设备有限公司,3,上海电气电站设备有限公司,上海电气电站设备有限公司,3,上海,上海,100
244893,002633.SZ,申科股份,上海电气集团上海电机厂有限公司,上海电气集团上海电机厂有限公司,4,上海电气集团上海电机厂有限公司,上海电气集团上海电机厂有限公司,4,上海,上海,100
244912,002633.SZ,申科股份,东方电气集团东方汽轮机有限公司,东方电气集团东方汽轮机有限公司,5,东方电气集团东方汽轮机有限公司,东方电气集团东方汽轮机有限公司,6,东方,东方,100
244984,002633.SZ,申科股份,佳木斯电机股份有限公司,佳木斯电机股份有限公司,9,佳木斯电机股份有限公司,佳木斯电机股份有限公司,10,佳木斯,佳木斯,100
245107,002633.SZ,申科股份,浙江金轮机电实业有限公司,浙江金轮机电实业有限公司,16,浙江金轮机电实业有限公司,浙江金轮机电实业有限公司,14,浙江,浙江,100
245125,002633.SZ,申科股份,湘潭电机股份有限公司,湘潭电机股份有限公司,17,湘潭电机股份有限公司,湘潭电机股份有限公司,15,湘潭,湘潭,100
245126,002633.SZ,申科股份,湘潭电机股份有限公司,湘潭电机股份有限公司,17,湘潭电机股份有限公司(供应公司),湘潭电机股份有限公司(供应公司),16,湘潭,湘潭,100
245429,002652.SZ,扬子新材,合肥海尔特种钢板研制开发有限公司,合肥海尔特种钢板研制开发有限公司,9,合肥海尔特种钢板研制开发有限公司,合肥海尔特种钢板研制开发有限公司,2,合肥,合肥,100
245648,002652.SZ,扬子新材,浙江物产金属集团有限公司,浙江物产金属集团有限公司,27,浙江物产金属集团有限公司,浙江物产金属集团有限公司,5,浙江,浙江,100
245687,002652.SZ,扬子新材,苏州市开元金属材料有限公司,苏州市开元金属材料有限公司,30,苏州市开元金属材料有限公司,苏州市开元金属材料有限公司,8,苏州,苏州,100
245689,002652.SZ,扬子新材,苏州市开元金属材料有限公司,苏州市开元金属材料有限公司,30,苏州开元金属材料有限公司,苏州开元金属材料有限公司,10,苏州,苏州,92
245700,002652.SZ,扬子新材,苏州市永盛防火材料有限公司,苏州市永盛防火材料有限公司,31,苏州市永盛防火材料有限公司,苏州市永盛防火材料有限公司,9,苏州,苏州,100
245904,002656.SZ,ST摩登,广州斯凯姆商业管理有限公司,广州斯凯姆商业管理有限公司,13,广州思凯姆商业管理有限公司,广州思凯姆商业管理有限公司,9,广州,广州,92
245905,002656.SZ,ST摩登,广州斯凯姆商业管理有限公司,广州斯凯姆商业管理有限公司,13,广州斯凯姆商业管理有限公司,广州斯凯姆商业管理有限公司,10,广州,广州,100
245936,002656.SZ,ST摩登,成都吉泓服装有限公司,成都吉泓服装有限公司,15,成都吉泓服装有限公司,成都吉泓服装有限公司,11,成都,成都,100
246309,002657.SZ,中科金财,河南省卫生厅统计信息中心,河南省卫生厅统计信息中心,22,河南省卫生厅统计信息中心,河南省卫生厅统计信息中心,9,河南,河南,100
246689,002659.SZ,凯文教育,北京亚伟之光投资管理有限公司,北京亚伟之光投资管理有限公司,19,北京亚伟之光投资管理有限公司,北京亚伟之光投资管理有限公司,7,北京,北京,100
246747,002659.SZ,凯文教育,北京凯文翼考教育咨询有限公司,北京凯文翼考教育咨询有限公司,22,北京凯文翼考教育咨询有限公司,北京凯文翼考教育咨询有限公司,8,北京,北京,100
246786,002659.SZ,凯文教育,北京嘉曦教育咨询有限公司,北京嘉曦教育咨询有限公司,24,北京嘉曦教育咨询有限公司,北京嘉曦教育咨询有限公司,9,北京,北京,100
246886,002659.SZ,凯文教育,果育信息技术(北京)有限公司,果育信息技术(北京)有限公司,29,果育信息技术(北京)有限公司,果育信息技术(北京)有限公司,14,北京,北京,100
246906,002659.SZ,凯文教育,果行育德(北京)教育科技有限公司,果行育德(北京)教育科技有限公司,30,果行育德(北京)教育科技有限公司,果行育德(北京)教育科技有限公司,15,北京,北京,100
247107,002662.SZ,京威股份,上海大众汽车有限公司,上海大众汽车有限公司,6,上海大众汽车有限公司,上海大众汽车有限公司,4,上海,上海,100
247144,002662.SZ,京威股份,北京奔驰汽车有限公司,北京奔驰汽车有限公司,9,北京奔驰汽车有限公司,北京奔驰汽车有限公司,5,北京,北京,100
247257,002662.SZ,京威股份,长春一汽富维汽车零部件股份有限公司,长春一汽富维汽车零部件股份有限公司,18,长春一汽富维汽车零部件股份有限公司,长春一汽富维汽车零部件股份有限公司,10,长春,长春,100
247270,002662.SZ,京威股份,长春富维-江森自控汽车饰件系统有限公司,长春富维-江森自控汽车饰件系统有限公司,19,长春富维-江森自控汽车饰件系统有限公司,长春富维-江森自控汽车饰件系统有限公司,11,长春,长春,100
247283,002662.SZ,京威股份,长春富维安道拓汽车饰件系统有限公司,长春富维安道拓汽车饰件系统有限公司,20,长春富维安道拓汽车饰件系统有限公司,长春富维安道拓汽车饰件系统有限公司,12,长春,长春,100
247294,002662.SZ,京威股份,长春富维江森自控汽车饰件系统有限公司,长春富维江森自控汽车饰件系统有限公司,21,长春富维-江森自控汽车饰件系统有限公司,长春富维-江森自控汽车饰件系统有限公司,11,长春,长春,94
247320,002664.SZ,信质集团,博世汽车部件(长沙)有限公司,博世汽车部件(长沙)有限公司,5,博世汽车部件(长沙)有限公司,博世汽车部件(长沙)有限公司,1,长沙,长沙,100
247326,002664.SZ,信质集团,博世骑车部件(长沙)有限公司,博世骑车部件(长沙)有限公司,6,博世汽车部件(长沙)有限公司,博世汽车部件(长沙)有限公司,1,长沙,长沙,93
247408,002664.SZ,信质集团,雷米电机湖北有限公司,雷米电机湖北有限公司,19,雷米电机湖北有限公司,雷米电机湖北有限公司,5,湖北,湖北,100
247415,002664.SZ,信质集团,黄石东贝电器股份有限公司,黄石东贝电器股份有限公司,20,黄石东贝电器股份有限公司,黄石东贝电器股份有限公司,6,黄石,黄石,100
247467,002667.SZ,威领股份,中煤科工集团沈阳设计研究院有限公司,中煤科工集团沈阳设计研究院有限公司,3,中煤科工集团沈阳设计研究院有限公司,中煤科工集团沈阳设计研究院有限公司,4,沈阳,沈阳,100
247541,002667.SZ,威领股份,北京中铁房山桥梁有限公司,北京中铁房山桥梁有限公司,6,北京中铁房山桥梁有限公司,北京中铁房山桥梁有限公司,6,北京,北京,100
247568,002667.SZ,威领股份,南京天固建筑科技有限公司,南京天固建筑科技有限公司,7,南京天固建筑科技有限公司,南京天固建筑科技有限公司,9,南京,南京,100
247745,002667.SZ,威领股份,江苏易安住工建筑科技有限公司,江苏易安住工建筑科技有限公司,14,江苏易安住工建筑科技有限公司,江苏易安住工建筑科技有限公司,18,江苏,江苏,100
247842,002667.SZ,威领股份,淮南矿业(集团)有限责任公司,淮南矿业(集团)有限责任公司,18,淮南矿业(集团)有限责任公司,淮南矿业(集团)有限责任公司,19,淮南,淮南,100
247915,002667.SZ,威领股份,苏州瑞至通建筑科技有限公司,苏州瑞至通建筑科技有限公司,21,苏州瑞至通建筑科技有限公司,苏州瑞至通建筑科技有限公司,20,苏州,苏州,100
247940,002667.SZ,威领股份,荆州市美好装配式房屋智造有限公司,荆州市美好装配式房屋智造有限公司,22,荆州市美好装配式房屋智造有限公司,荆州市美好装配式房屋智造有限公司,21,荆州,荆州,100
248089,002671.SZ,龙泉股份,吉林省中部城市供水股份有限公司,吉林省中部城市供水股份有限公司,8,吉林省中部城市供水股份有限公司,吉林省中部城市供水股份有限公司,4,吉林,吉林,100
248205,002671.SZ,龙泉股份,辽宁润中供水有限责任公司,辽宁润中供水有限责任公司,19,辽宁润中供水有限责任公司,辽宁润中供水有限责任公司,10,辽宁,辽宁,100
248351,002682.SZ,龙洲股份,东莞中汽宏远,东莞中汽宏远,6,东莞中汽宏远汽车有限公司,东莞中汽宏远汽车有限公司,1,东莞,东莞,100
248356,002682.SZ,龙洲股份,东莞中汽宏远汽车有限公司,东莞中汽宏远汽车有限公司,7,东莞中汽宏远汽车有限公司,东莞中汽宏远汽车有限公司,1,东莞,东莞,100
248492,002682.SZ,龙洲股份,厦门通远汽车销售服务有限公司,厦门通远汽车销售服务有限公司,34,厦门通远汽车销售服务有限公司,厦门通远汽车销售服务有限公司,2,厦门,厦门,100
248533,002682.SZ,龙洲股份,广州天力建筑工程有限公司,广州天力建筑工程有限公司,42,广州天力建筑工程有限公司,广州天力建筑工程有限公司,3,广州,广州,100
248673,002687.SZ,乔治白,中国人民财产保险股份有限公司湖南省分公司,中国人民财产保险股份有限公司湖南省分公司,5,中国人民财产保险股份有限公司湖南省分公司,中国人民财产保险股份有限公司湖南省分公司,1,湖南,湖南,100
248844,002687.SZ,乔治白,南宁乔治白服饰有限公司,南宁乔治白服饰有限公司,26,南宁乔治白服饰有限公司,南宁乔治白服饰有限公司,4,南宁,南宁,100
248918,002687.SZ,乔治白,成都乔治白服饰有限公司,成都乔治白服饰有限公司,35,成都乔治白服饰有限公司,成都乔治白服饰有限公司,6,成都,成都,100
248999,002687.SZ,乔治白,济南乔治白服饰有限公司,济南乔治白服饰有限公司,45,济南乔治白服饰有限公司,济南乔治白服饰有限公司,7,济南,济南,100
249048,002687.SZ,乔治白,福州乔治白服饰有限公司,福州乔治白服饰有限公司,51,福州乔治白服饰有限公司,福州乔治白服饰有限公司,8,福州,福州,100
249334,002691.SZ,冀凯股份,上海国厚融资租赁有限公司,上海国厚融资租赁有限公司,4,上海国厚融资租赁有限公司,上海国厚融资租赁有限公司,2,上海,上海,100
249391,002691.SZ,冀凯股份,上海融宴融资租赁有限公司,上海融宴融资租赁有限公司,6,上海荣宴融资租赁有限公司,上海荣宴融资租赁有限公司,3,上海,上海,92
249677,002691.SZ,冀凯股份,大同煤矿集团同发东周窑煤业有限公司,大同煤矿集团同发东周窑煤业有限公司,16,大同煤矿同发东周窑煤业有限公司,大同煤矿同发东周窑煤业有限公司,9,大同,大同,87
249678,002691.SZ,冀凯股份,大同煤矿集团同发东周窑煤业有限公司,大同煤矿集团同发东周窑煤业有限公司,16,大同煤矿集团同发东周窑煤业有限公司,大同煤矿集团同发东周窑煤业有限公司,10,大同,大同,100
